Yield_Pass_Fail,Sensor#60,Sensor#248,Sensor#520,Sensor#104,Sensor#349,Sensor#469,Sensor#289,Sensor#65,Sensor#206,Sensor#572,Sensor#386,Sensor#131,Sensor#34,Sensor#66,Sensor#511,Sensor#478,Sensor#113,Sensor#563,Sensor#20,Sensor#342,Sensor#378,Sensor#127,Sensor#427,Sensor#154,Sensor#347,Sensor#426,Sensor#22,Sensor#29,Sensor#125,Sensor#346,Sensor#153,Sensor#406,Sensor#574,Sensor#183,Sensor#123,Sensor#283,Sensor#130,Sensor#571,Sensor#417,Sensor#288,Sensor#453,Sensor#578,Sensor#32,Sensor#291,Sensor#71,Sensor#42,Sensor#39,Sensor#421,Sensor#211,Sensor#156
0,-2.0309,0,0,-0.0063,0.0149,180.2149,0.0021,22.0309,5.4,1.9298,0,0.733,8.322,29.4042,77.4704,3.7989,0,256.85,12.5276,1.6269,0.002,2.531,0.6509,0.0064,0,2.9077,-5912,75.3222,15.96,0,0.2928,0.0099,0.2378,6.52,4.232,0.0034,-0.2365,531.81,2.2532,0.1015,5.0267,12.3221,3.3713,0.0608,616.8427,3.178,86.7285,1.008,0.0638,0.24
0,0.1982,0,0,-0.0116,0.0223,0,0.002,19.8018,3.69,2.1244,0,0.8037,8.9818,23.4628,33.6207,2.5177,0,264.272,12.5833,1.3592,0.0012,2.92,0.6244,0.0061,0,4.3551,-5289,72.7778,15.77,0,0.4269,0.0335,0.3116,7.34,2.865,0.0026,-2.647,531.0364,2.7396,0.1257,6.7956,14.6674,3.5199,0.0558,614.5955,5.653,86.7637,0.7557,0.0924,0.27
0,-4.1018,0,0,-0.0156,0.0211,134.0869,0.004,24.1018,5.97,1.9611,0,0.7932,8.8097,28.8654,53.12,4.0088,0,264.272,12.5167,1.7174,0.0015,2.816,1.2955,0.0126,0,3.6198,-5712.75,75,15.73,0,0.3445,0.0379,0.2474,6.36,2.765,0.0047,-2.505,531.4591,2.7006,0.1068,4.9262,12.6151,3.4056,0.1166,614.3691,2.71,86.7776,1.5517,0.0845,0.4
1,1.7073,0,0,-0.0088,0.0258,0,0.0047,18.2927,8.01,2.4033,0,0.7447,8.7073,25.4819,45.4545,5.6009,0,264.272,12.4002,2.2197,0.002,2.825,1.4776,0.0143,0,4.9956,-5545.25,68.6111,15.74,0,0.4841,0.0276,0.5611,15.84,4.796,0.0097,-0.3784,533.3382,3.5413,0.137,5.6196,23.3488,3.4219,0.0832,613.2036,2.475,86.7952,3.0978,0.0998,0.27
0,-6.5027,0,0,-0.012,0.0176,199.4547,0.0027,26.5027,4.81,1.9363,0,0.6676,8.7286,34.1725,37.422,3.3019,0,258.33,12.5039,1.7074,0.0018,2.563,0.9274,0.009,2.3203,5.0668,-5342,67.4778,15.73,4.7027,0.4976,0.0152,0.2938,10.36,4.058,0.004,-0.8988,531.3091,2.6882,0.141,4.59,15.1731,3.3056,0.0657,619.2464,3.005,86.3286,1.3063,0.0609,0.26
0,-1.3773,0,0,-0.0102,0.033,254.1254,0.0034,21.3773,15.2,2.1902,0,0.7159,9.0425,28.9871,45.9096,10.0272,0,264.272,12.5302,3.8336,0.0022,2.535,1.0703,0.0104,0,4.5202,-6386.75,67.2667,15.74,0,0.4352,0.0342,1.3483,6.89,4.332,0.0047,-0.2365,533.4755,4.4537,0.1332,5.3337,61.5596,4.6716,0.0947,622.7636,0,86.8006,1.4887,0.1083,0.35
1,9.8782,0.0236,5.065,-0.0077,0.0242,99.5122,0.0024,30.1218,10.27,2.3718,0.0057,0.6764,8.6211,37.9277,60.8414,6.9596,0.4669,247.548,12.4527,3.1527,0.001,2.531,0.723,0.007,4.0483,9.9464,-5392.25,66.6889,15.89,5.3059,0.962,0.0244,0.4351,13.72,4.557,0.0024,-0.9934,531.8655,3.0361,0.2565,4.8903,18.3443,3.4076,0.1009,630.7636,2.514,86.955,0.7042,0.0853,0.35
0,-4.6582,0,0,-0.0123,0.0205,281.0109,0.0056,24.6582,6.93,2.1206,0,0.7202,8.7326,29.2938,38.9452,4.7022,0,264.272,12.2747,2.0846,0.001,2.594,1.6628,0.0161,0,6.5603,-5506.5,67.6333,15.84,0,0.633,0.0077,0.3692,16.47,4.185,0.0102,-0.615,532.8227,2.3852,0.1905,6.5069,17.4117,3.2501,0.1207,633.5745,3.128,86.441,3.0677,0.0838,0.4
0,1.1627,0,0,-0.0131,0.0155,726.7396,0.0036,18.8373,10.99,2.3048,0,0.7639,8.2638,27.6476,37.3333,7.231,0,264.272,12.5212,3.3065,0.0026,3.342,1.0674,0.0104,3.2787,4.8116,-5532.5,74.4444,15.72,5.4541,0.4639,0.0242,0.4653,6.63,4.756,0.004,0.0473,535.8591,5.0622,0.1368,4.8,20.1886,3.3387,0.1187,617.3827,3.009,86.7056,1.2346,0.0553,0.43
0,4.4155,0,0,-0.0081,0.0345,108.4826,0.0015,15.5845,6.71,2.1698,0,0.8048,8.828,19.0935,30.6748,4.5129,0,248.082,12.4806,2.1175,0.001,2.749,0.4635,0.0045,1.5799,3.5805,-6395.5,70.5667,15.77,5.5977,0.3749,0.0276,0.1243,9.46,2.88,0.0031,0.0473,532.5527,2.4568,0.1139,7.3214,5.7281,4.6708,0.0804,606.8073,2.547,87.0137,0.8986,0.1238,0.4
0,-6.0445,0.0494,10.6373,-0.0082,0.0161,91.322,0.0026,26.0445,14.3,2.0458,0.0139,0.7908,9.0776,34.9236,48.5584,9.3679,0.4643,0,12.499,3.7009,0.0021,2.72,0.8285,0.0081,0,7.9059,-6474.25,63.1889,16.01,0,0.7415,0.0102,0.2395,7.47,3.446,0.0021,-0.0946,530.8864,4.7816,0.2046,4.982,11.7087,4.6771,0.0964,629.9627,3.758,86.8379,0.7016,0.0503,0.38
0,-3.8691,0,0,-0.0082,0.0313,245.2773,0.0047,23.8691,7.45,2.1429,0,0.7348,8.9607,29.0537,46.5544,5.1033,0,276.356,12.3858,1.9629,0.0011,2.594,1.5425,0.015,2.5738,3.6414,-6496.75,73.1333,15.74,5.4002,0.3656,0.0137,0.1776,16.25,3.882,0.0059,-0.8042,532.47,2.55,0.1175,7.0304,8.2886,4.6983,0.3743,632.2891,2.945,86.4051,1.8116,0.1118,2.688
0,27.6182,0.0418,9.0197,-0.0037,0.0518,29.6182,0.0088,12.3818,9.05,2.3854,0.0069,0.7454,9.3851,16.218,92.2034,6.3688,0.4632,260.506,12.4882,2.4065,0.0014,2.593,2.7999,0.0267,0,10.605,-5668,64,15.66,0,1.0108,0.0215,0.1562,20.21,3.663,0.0087,0.1419,530.9864,3.1208,0.2913,4.3733,6.5484,4.6622,0.162,612.2727,3.576,86.2213,2.7636,0.1999,0.59
0,1.4418,0.0158,3.3956,-0.0144,0.025,371.0593,0.0016,18.5582,6.93,2.1417,0.0054,0.6423,8.6149,25.1014,24.2845,4.6325,0.4649,251.438,12.5106,2.0476,0.0023,3.991,0.5151,0.0051,0,4.7513,-5567.75,72.4333,15.75,0,0.4576,0.0264,0.4214,6.92,6.889,0.0021,0.0473,530.5682,2.7396,0.1301,4.807,19.6759,3.4892,0.06,609.1464,3.014,86.7323,0.6708,0.0786,0.23
0,2.4718,0.0194,4.1992,-0.0111,0.0155,347.922,0.0014,17.5282,9.84,2.346,0.0048,0.7232,8.7283,24.4754,37.7104,6.6471,0.4609,250.886,12.4849,2.7878,0.0017,2.875,0.4344,0.0043,0,8.3025,-5410,69.4222,15.97,0,0.8257,0.0135,0.233,11.79,4.41,0.0032,-0.5204,531.5855,2.9429,0.2235,3.6774,9.932,3.4262,0.0849,619.3682,5.52,86.6108,0.9692,0.0527,0.3
0,-6.8555,0,0,-0.0121,0.0159,74.9768,0.0063,26.8555,9.47,2.397,0,0.7914,9.2328,33.4081,22.268,6.4508,0,266.394,12.47,3.0072,0.0013,2.76,1.9569,0.0188,1.6276,5.1543,-5436,60.1111,15.73,6.1452,0.495,0.0268,0.2709,11.32,3.063,0.0086,0.6623,530.6027,2.985,0.1455,5.9891,11.3021,3.495,0.1652,606.8545,2.353,86.5146,2.6483,0.0468,0.5
0,-0.2482,0.0354,7.6595,-0.0112,0.0164,0,0.0038,20.2482,7.98,2.3318,0.0102,0.7639,8.7073,28.6157,30.2895,5.6555,0.4627,250.694,12.5027,2.5413,0.0022,3.342,1.2209,0.0118,0,4.426,-5464.75,71.1333,15.72,0,0.4191,0.0242,0.4016,8.39,4.756,0.0051,0.0473,533.2609,3.6535,0.1221,6.1718,17.2229,3.441,0.0746,605.1855,2.475,86.7952,1.5908,0.0616,0.26
0,3.9818,0.0134,2.859,-0.0095,0.0158,238.3333,0.0062,16.0182,16.31,2.395,0.004,0.7888,9.2047,21.1459,45.5026,11.3416,0.4683,0,12.4896,3.976,0.0018,2.499,1.942,0.0187,0,4.4754,-5496.75,66.8111,15.93,0,0.4535,0.0127,0.4246,8.82,4.248,0.0079,0.0473,533,4.0107,0.1287,4.8264,17.7272,3.3708,0.1923,614.3736,3.459,87.0488,2.4482,0.0533,0.93
0,3.9291,0.0217,4.7554,-0.0118,0.0287,185.7936,0.0073,16.0709,6.12,2.3306,0.0056,0.7759,9.131,21.8416,60.9524,4.1375,0.4553,261.572,12.5967,1.7612,0.0022,3.23,2.2819,0.022,0,4.2455,-5213,72.5778,15.77,0,0.4345,0.0398,0.2706,4.82,3.886,0.014,0,533.8955,3.0259,0.1299,5.572,11.6113,3.4333,0.0806,620.4891,3.312,86.7486,4.4841,0.0957,0.28
0,-5.9336,0,0,-0.0104,0.0238,105.163,0.0056,25.9336,9.04,1.7591,0,0.5638,8.7199,35.4672,39.4231,6.0378,0,266.948,12.4049,3.0163,0.0023,2.389,1.7907,0.0172,5.2497,2.3424,-6561.25,71.6444,15.71,5.5873,0.2294,0.0251,0.1849,8.25,6.355,0.0048,-3.496,534.9155,0,0.0763,4.3584,10.5108,4.5977,0.0533,631.7709,3.102,86.7612,1.5231,0.0708,0.19
0,2.0282,0,0,-0.0144,0.0244,225.818,0.0018,17.9718,9.98,1.9408,0,0.7932,8.6772,24.3232,31.1688,6.4921,0,254.728,12.2981,2.8781,0.0016,2.816,0.5726,0.0056,0,2.7879,-5539.75,66.8222,15.73,0,0.2695,0.0379,0.357,5.78,2.765,0.0018,-2.505,529.8718,4.2249,0.0911,4.9635,18.3953,3.3861,1.2881,615.5473,2.936,86.259,0.5603,0.0971,7.732
0,-3.1182,0,0,-0.013,0.021,190.8163,0.0037,23.1182,5.2,2.4103,0,0.8145,9.0606,31.7039,41.4986,3.6399,0,267.95,12.5331,1.5202,0.0022,2.856,1.1263,0.0109,3.1618,13.4057,-6335.25,64.6556,15.76,6.9307,1.1694,0.0167,0.4025,15.99,3.265,0.0036,-2.93,530.3073,4.8431,0.3375,7.4418,16.7005,4.6988,0.0626,612.67,4.498,86.8551,1.1252,0.0739,0.22
0,2.2855,0,0,-0.0062,0.0162,722.3947,0.0047,17.7145,14.91,2.2723,0,0.657,8.6706,21.7095,42.0202,10.1458,0,264.272,12.58,4.8332,0.0015,2.552,1.5151,0.0146,0,3.9069,-6257.5,70.2667,15.66,0,0.3775,0.0367,0.2372,22,4.406,0.0067,1.04,532.5336,3.5303,0.1179,6.4332,10.439,3.4872,0.0499,611.3055,3.515,86.8967,2.126,0.0571,0.17
1,-5.1645,0,0,-0.0114,0.0156,316.001,0.0021,25.1645,6.5,2.2909,0,0.8741,8.6024,32.5683,38.512,4.42,0,248.552,12.6241,2.0415,0.0015,2.985,0.6222,0.0061,0,4.6119,-6333.25,73.3778,15.73,0,0.4527,0.0426,0.2908,15.12,2.398,0.0026,0.3784,531.7464,2.5228,0.1296,4.5227,12.6938,2.2027,0.072,618.2173,2.243,86.8309,0.7671,0.065,0.26
1,-2.9491,0,0,-0.0144,0.0179,221.0847,0.0016,22.9491,5.28,2.2318,0,0.828,8.7402,29.8753,37.4026,3.5892,0,251.462,12.5743,1.7336,0.0016,2.848,0.5207,0.0051,1.8815,52.068,-5774,66.6333,15.71,6.6933,5.8658,0.0349,0.3001,13.72,3.22,0.0023,-2.742,533.9936,3.5954,1.7851,4.5144,13.4487,3.3808,0.055,613.6673,3.074,86.3766,0.7352,0.0659,0.2
0,4.9336,0,0,-0.0099,0.0284,189.9209,0.0027,15.0664,8.32,1.9363,0,0.6676,9.0744,24.1408,62.9442,5.8227,0,264.272,12.5492,2.3678,0.0014,2.563,0.8871,0.0087,3.1848,4.7248,-5519.25,68.4111,15.73,5.8128,0.4628,0.0152,0.2938,5.63,4.058,0.0039,-0.8988,531.3091,2.6882,0.1328,5.7158,15.1731,3.4551,0.1753,622.4309,2.308,85.9594,1.2591,0.0936,1.24
0,-0.3773,0,0,-0.0111,0.0251,0,0.002,20.3773,7.58,1.5887,0,0.8781,8.7326,25.9834,38.7824,5.0724,0,253.024,12.4933,2.3884,0.0011,2.951,0.6311,0.0062,0,4.9804,-5468.5,67.9,15.77,0,0.4788,0.0416,0.2039,16.12,2.431,0.0022,0.6623,534.3264,3.3453,0.1476,6.4167,12.833,3.5387,0.0765,631.0609,3.128,86.441,0.6791,0.0788,0.41
0,-3.88,0,0,-0.0122,0.0122,367.7835,0.0059,23.88,7.2,2.0075,0,0.7269,8.3675,32.1774,36.999,4.8058,0,264.272,12.5214,2.05,0.0021,2.673,1.9127,0.0185,0,4.8033,-5153.5,72.7556,15.73,0,0.4787,0.0146,0.3509,16.55,4.138,0.0088,-0.9461,529.4391,3.9484,0.1425,6.553,17.4779,3.4379,0.058,631.9391,1.582,86.8342,2.9509,0.0454,0.2
0,24.8064,0.0545,11.8498,-0.0062,0.0426,42.9728,0.0047,15.1936,10.74,2.3027,0.0086,0.7388,8.7947,19.4876,45.0704,7.1654,0.4598,0,12.4882,2.7483,0.0012,2.643,1.458,0.0142,0,5.0414,-5443,67.8111,15.76,0,0.5181,0.0224,0.2525,20,3.617,0.0061,0.0473,529.8373,2.9451,0.1492,6.659,10.9671,3.3339,0.162,621.5145,2.859,87.1254,1.8744,0.1419,0.59
0,1.7618,0.0198,4.3298,-0.0101,0.0137,836.6357,0.0059,18.2382,8,1.9971,0.0065,0.7585,8.3436,23.5304,45.6576,5.5131,0.4564,264.272,12.5986,2.5516,0.0023,2.864,1.8714,0.018,0,5.2933,-6410.75,74.1333,15.79,0,0.4779,0.0151,0.3406,20.2,3.495,0.0061,0.0473,537.1036,5.5072,0.1387,5.721,17.0534,4.6032,0.059,611.0745,4.886,87.0565,1.8423,0.0459,0.21
0,0.86,0.039,8.3753,-0.0128,0.0225,280.2326,0.0014,19.14,5.85,2.1417,0.0095,0.7965,8.7997,26.1131,76.7875,3.893,0.4659,264.272,12.5106,1.6653,0.0019,2.95,0.4132,0.004,0,5.1683,-5397.5,67.0889,15.89,0,0.5075,0.0148,0.4214,6.34,3.365,0.0027,-0.4258,530.5682,4.8743,0.1461,5.2511,19.6759,3.4762,0.06,610.1855,4.042,86.3298,0.8056,0.0954,0.23
0,25.5127,0.0641,13.6335,-0.0044,0.0151,30.8473,0.0067,14.4873,7.74,2.1497,0.0169,0.6925,9.094,22.1353,77.2727,5.1949,0.4702,261.542,12.5088,2.5308,0.0013,2.931,2.1082,0.0203,0,4.4233,-5657.75,64.7111,15.64,0,0.4607,0.0191,0.2937,8.32,3.865,0.0093,-0.1419,535.7082,3.0264,0.1348,3.2554,13.663,3.3738,0.1465,617.7182,4.839,88.1608,3.0263,0.0539,0.54
0,3.4827,0.0113,2.4363,-0.0099,0.0368,217.9327,0.0065,16.5173,10.27,1.9841,0.0032,0.8207,8.8132,21.1961,42.3707,6.8368,0.462,266.786,12.4784,2.8258,0.0018,2.737,2.1538,0.0207,4.4974,13.3294,-5573.25,67.6111,15.95,5.0348,1.1219,0.0106,0.1374,12.27,3.208,0.0073,0.2365,533.0691,5.4228,0.3284,6.5545,6.9274,3.3646,0.0625,620.6755,2.244,86.52,2.4362,0.1187,0.22
0,3.2655,0,0,-0.0028,0.0145,66.147,0.0036,16.7345,10.49,2.3218,0,0.7879,9.754,21.4549,206.2222,7.2471,0,264.36,12.5163,3.9223,0.0017,2.913,1.1178,0.0109,3.2539,4.6275,-5636.75,67.4778,15.61,4.7496,0.4472,0.034,0.3747,10.13,3.796,0.0073,0.2838,533.2545,3.4895,0.1292,5.1511,16.1391,3.5416,0.0937,609.5964,3.462,87.1954,2.3014,0.0609,0.34
0,6.1727,0.019,4.1301,-0.0098,0.0197,64.8012,0.0031,13.8273,16.4,1.6423,0.0043,0.6697,8.3542,21.2711,36.8758,10.9203,0.4609,264.272,12.4308,4.3064,0.0016,2.5,0.9534,0.0093,7.5547,5.5234,-5762.75,74.8556,15.67,6.8665,0.5425,0.0332,0.1579,7.73,4.754,0.006,-0.5677,532.8364,3.6781,0.1555,5.7232,9.617,3.382,0.1112,612,3.051,86.6266,1.8174,0.0691,0.36
0,6.0773,0,0,-0.0077,0.0212,283.8443,0.002,13.9227,5.68,2.0768,0,0.5325,8.3436,18.5996,66.0194,3.9105,0,251.718,12.5153,2.2933,0.0017,2.34,0.6245,0.0061,0,3.8917,-5543,75.1889,15.71,0,0.4123,0.0267,0.3411,22.22,6.09,0.0024,-0.5677,538.54,4.5208,0.1237,6.7382,16.4231,3.3978,0.0659,614.5045,4.886,87.0565,0.7922,0.0729,0.24
0,2.8618,0.0222,4.8114,-0.0071,0.0255,432.5921,0.0027,17.1382,9.17,2.0698,0.0061,0.8318,8.77,22.4125,65.0177,6.0387,0.4604,265.708,0,2.6131,0.0015,2.71,0.7997,0.0078,3.8755,6.6254,-5538.75,69.8,15.88,6.597,0.6457,0.0114,0.2194,21.74,3.358,0.0049,-0.4731,530.7909,3.2636,0.1898,6.6476,10.5987,3.5087,0,621.0655,3.21,86.5202,1.4233,0.0796,0
0,-2.9573,0,0,-0.0122,0.0206,157.5781,0.0042,22.9573,7.69,2.2656,0,0.7859,8.7779,30.1688,26.3104,5.1967,0,262.066,12.5488,2.3508,0.0017,2.779,1.2404,0.0121,0,4.3827,-5349.75,71.6,15.57,0,0.1959,0.0344,2.1967,11.88,3.454,0.0044,-2.08,504.9173,2.8291,0.0603,5.3447,96.9601,3.5416,0.0523,620.1991,3.396,86.797,1.3706,0.0746,0.21
0,2.0064,0.0182,3.9715,-0.0144,0.0127,191.8894,0.0032,17.9936,7.82,2.1262,0.0045,0.8117,9.396,21.0027,20.8514,5.3257,0.4586,265.212,12.5894,2.3098,0.0015,2.746,1.0161,0.0098,4.0072,3.5893,-6572.75,67.0889,15.85,7.0075,0.3749,0.0277,0.2227,11.98,3.165,0.0069,-0.2365,536.8282,5.1243,0.1156,7.2078,10.4728,4.6618,0.0604,619.5591,4.18,87.241,2.0934,0.0499,0.33
1,5.0473,0,0,-0.0096,0.0472,115.5079,0.0054,14.9527,6.31,2.3601,0,0.752,9.1855,20.2979,48.1046,4.3207,0,264.272,12.4753,2.0025,0.0016,2.634,1.662,0.0161,3.7864,7.1851,-4929.5,70.6444,15.67,9.2749,0.758,0.0234,0.1936,10.78,4.429,0.0093,0.4258,532.7,2.8621,0.2207,3.7235,8.2046,3.4529,0.1819,622.8364,1.88,86.3482,2.8845,0.177,0.64
0,0.1082,0,0,-0.0114,0.0225,0,0.0016,19.8918,12.76,2.2619,0,0.5524,9.2016,30.7097,50.7104,8.686,0,250.266,12.539,3.5888,0.002,2.479,0.5184,0.0051,5.5502,3.9535,-5504.75,65.6889,15.73,6.2567,0.4147,0.026,0.3716,5.57,5.999,0.0029,-3.732,533.7718,3.8732,0.1255,4.0999,16.4303,3.5259,0.0687,610.6418,2.483,86.8786,0.8819,0.0815,0.28
0,-4.8145,0,0,-0.0096,0.0238,81.2122,0.0026,24.8145,8.5,2.3449,0,0.8162,8.7932,29.1285,68.0628,5.678,0,252.884,12.5602,2.7236,0.0015,2.72,0.8158,0.0079,0,4.2703,-5989.75,69.0222,15.97,0,0.408,0.0122,0.2947,9,3.438,0.0031,0.0473,533.9782,5.0735,0.1114,4.6377,12.566,3.4121,0.0952,608.5064,0.5441,86.8489,0.9046,0.0744,0.33
0,1.1845,0.0152,3.3085,-0.0104,0.0167,943.8219,0.0032,18.8155,10.58,2.1238,0.0037,0.7681,9.22,26.8806,31.769,7.7836,0.4592,264.272,12.4773,3.3855,0.0014,2.753,1.0294,0.01,0,3.067,-5519,66.1444,15.65,0,0.2928,0.0206,0.1814,18.97,3.496,0.0025,0.0946,530.8818,3.9038,0.1024,3.4695,8.539,3.4316,0.0664,615.4427,2.833,86.7741,0.8483,0.0622,0.28
0,-0.81,0,0,-0.0096,0.0161,613.5802,0.0041,20.81,11.46,0.9847,0,0.7223,9.1526,25.9771,21.9608,7.8785,0,265.486,9.8773,3.358,0.001,2.673,1.2019,0.0117,3.2819,5.7959,-5048.5,69.0333,15.78,4.636,0.5757,0.0115,0.1233,7.18,4.156,0.005,-1.277,530.2591,3.3356,0.1673,3.7451,12.5176,3.473,2.4894,618.2573,2.114,86.1978,1.4605,0.0546,11.492
0,1.0482,0,0,-0.0101,0.0232,0,0.0017,18.9518,5.72,2.0071,0,0.6814,9.534,22.2034,64.1184,3.7884,0,255.448,12.6145,1.6831,0.0008,2.496,0.5135,0.005,2.955,6.2095,-5594.5,70.5778,15.8,5.5749,0.6286,0.0143,0.2919,11.64,4.04,0.0028,-0.5204,532.0945,2.5368,0.183,5.4803,14.5448,3.3623,0.06,624.63,2.305,86.2809,0.9029,0.0719,0.24
1,1.5218,0,0,-0.0102,0.0281,0,0.003,18.4782,6.44,2.4033,0,0.8216,8.6074,25.9831,37.1184,4.3655,0,261.706,12.5531,2.2054,0.0021,2.786,0.9338,0.0091,0,5.9988,-5536.5,74.6889,15.78,0,0.5885,0.0289,0.5611,15.27,4.666,0.0066,0.0473,533.3382,2.487,0.1685,6.0308,23.3488,3.3762,0.0825,616.6045,2.653,87.024,2.0185,0.1048,0.3
0,-2.1518,0.0219,4.7684,-0.0126,0.0187,328.5594,0.0027,22.1518,6.68,2.1448,0.0061,0.5638,8.4278,28.6132,41.2289,4.4519,0.46,264.272,12.478,1.9222,0.0016,2.389,0.853,0.0083,0,4.2173,-5515,73.1333,15.71,0,0.4258,0.0251,0.497,6.27,6.355,0.0053,-3.496,532.0973,2.5336,0.1334,6.2171,23.1735,3.342,0.0532,615.4964,2.97,87.1524,1.7126,0.0643,0.18
1,11.2909,0.0312,6.7939,-0.0111,0.021,50.1289,0.0054,8.7091,15.56,2.3326,0.0084,0.6802,8.7994,13.8957,39.5062,10.7271,0.4591,265.432,12.5553,4.45,0.0015,2.467,1.6695,0.0161,3.0443,4.4083,-5343,67.4222,15.91,7.1981,0.4713,0.0114,0.247,9.97,4.062,0.0076,-0.7096,535.8155,2.3289,0.1371,4.8084,10.5902,3.3652,0.0511,631.4182,0.9273,86.7297,2.3213,0.0908,0.2
0,-5.6945,0,0,-0.0121,0.0179,215.1181,0.0025,25.6945,5.57,2.0104,0,0.8568,8.8331,30.9967,23.8683,3.8017,0,264.272,12.5861,1.5936,0.0015,2.768,0.8175,0.008,0,3.6351,-5471.75,72.1222,15.69,0,0.3594,0.022,1.1022,7.03,2.788,0.0038,-1.939,524.2318,3.5954,0.1168,4.3962,54.8262,3.3747,0.0578,619.2082,3.396,87.0785,1.2371,0.069,0.2
0,18.63,0.0381,8.0221,-0.0096,0.0221,22.4906,0.005,21.37,5.63,2.3553,0.0076,0.7423,9.2433,28.1907,85.8639,3.6188,0.4751,0,12.4969,1.9952,0.0019,2.575,1.5398,0.015,3.7724,17.6305,-6267.75,62.9556,15.9,4.3164,1.7696,0.0262,0.2678,9.52,4.387,0.0085,-0.4258,526.3709,3.2067,0.53,5.754,11.3698,4.7112,0.1458,620.2645,3.197,86.4157,2.6102,0.0739,0.48
0,2.2855,0.0174,3.7723,-0.0141,0.0246,127.327,0.0037,17.7145,5.93,2.1417,0.0055,0.5638,8.6149,24.0788,45.9364,3.9185,0.4607,258.358,12.5757,1.8902,0.0023,2.389,1.1684,0.0114,0,1.7551,-5370.75,72.4778,15.71,0,0.1756,0.0251,0.4214,4.6,6.355,0.0049,-3.496,530.5682,2.2718,0.0613,5.3586,19.6759,3.413,0.0814,610.1455,3.014,86.7323,1.5589,0.0982,0.31
0,-0.6645,0.0255,5.5461,-0.0081,0.0206,964.5691,0.0021,20.6645,6.97,1.6633,0.0073,0.6697,8.5003,27.0709,26.0465,4.5947,0.4601,249.158,12.4845,2.3128,0.0013,2.5,0.6667,0.0065,2.5904,3.7748,-6417.75,73.0556,15.67,3.4824,0.3598,0.0332,0.2937,5.98,4.754,0.0041,-0.5677,534.1482,3.6661,0.1076,4.8683,17.6552,4.5758,0.0593,628.6691,4.022,87.1866,1.2968,0.0886,0.21
0,8.8445,0.0424,9.1217,-0.0142,0.0235,40.3639,0.0016,11.1555,5.53,1.5473,0.0097,0.6556,8.3324,18.5022,31.7741,3.7753,0.4644,0,12.4655,1.6586,0.001,2.465,0.4759,0.0047,0,4.0825,-5402.5,68.7889,15.77,0,0.4084,0.012,0.317,7.13,4.264,0.0026,-0.1419,536.56,3.5622,0.1277,5.4522,20.4894,3.3531,0.0655,604.2545,3.385,86.8346,0.7545,0.0975,0.27
0,-6.5391,0.0515,10.945,-0.0089,0.0236,170.0542,0.0042,26.5391,8.71,2.275,0.0126,0.7423,8.536,33.0144,33.7079,6.0001,0.4709,266.484,12.4749,3.0266,0.0011,2.575,1.3414,0.0131,2.5638,13.7485,-5532.5,69.3778,15.9,3.367,1.3846,0.0262,0.5441,13.65,4.387,0.0072,-0.4258,532.3182,3.0422,0.4135,5.5542,23.9171,3.2733,0.1631,627.5982,37.88,86.7687,2.2747,0.0794,0.57
0,0.2536,0.0157,3.3868,-0.0126,0.0257,0,0.0021,19.7464,8.49,2.0349,0.005,0.7436,9.754,28.3785,69.1162,5.7431,0.4633,0,12.4849,2.5919,0.0016,2.471,0.6415,0.0063,0,4.5602,-5630.75,65.2,15.96,0,0.4394,0.0112,0.2684,14.02,4.92,0.0041,-0.0946,532.1109,3.4864,0.129,5.1854,13.1891,3.5219,0.0849,618.0582,3.462,87.1954,1.2137,0.0938,0.3
0,0.7482,0.0199,4.322,-0.0102,0.022,729.7691,0.0033,19.2518,9.79,2.4087,0.0052,0.6879,8.2395,23.6254,37.3464,6.6146,0.4596,264.272,12.4561,3.0033,0.0017,2.627,1.033,0.0101,0,3.9686,-5370,74.0111,15.73,0,0.3761,0.0328,0.3071,7.36,4.633,0.0042,-1.135,536.6509,2.7421,0.1114,5.2813,12.7505,3.4069,0.0424,604.5945,3.527,86.5783,1.3435,0.0862,0.18
0,1.54,0.0138,3.0301,-0.0101,0.0171,292.8571,0.0032,18.46,8.65,2.0362,0.0039,0.5708,9.0639,25.1751,42.3645,5.5782,0.4568,268.294,12.551,2.6772,0.0021,2.415,0.9014,0.0088,2.6229,3.4886,-5459.75,73.3778,15.74,3.6293,0.3388,0.0228,0.2679,7.33,6.003,0.0037,-3.779,533.2855,3.6578,0.1007,5.5835,13.1553,3.4164,0.0805,620.9509,3.087,86.95,1.1564,0.0682,0.27
1,3.2273,0.0228,4.9195,-0.0076,0.0252,145.3239,0.0018,16.7727,9.33,1.8813,0.0071,0.6879,8.6068,21.9494,87.4172,6.132,0.4626,264.272,12.4982,2.6947,0.0016,2.627,0.5683,0.0056,3.0276,3.4444,-4961.25,65.8,15.73,4.1934,0.3718,0.0328,0.1489,8.62,4.633,0.0038,-1.135,535.2482,4.3082,0.111,4.9097,7.9159,3.4498,0.0886,613.7491,3.673,86.5437,1.2274,0.1097,0.54
